symbol,date,kind,value
MPHASIS,2010-02-10,dividend,3.5
MPHASIS,2011-02-10,dividend,4
MPHASIS,2012-02-15,dividend,6.5
MPHASIS,2012-02-16,dividend,6.5
MPHASIS,2013-01-17,dividend,17
MPHASIS,2014-01-22,dividend,17
MPHASIS,2014-07-16,dividend,7
MPHASIS,2015-08-25,dividend,16
MPHASIS,2016-10-19,dividend,20
MPHASIS,2017-07-13,dividend,17
MPHASIS,2018-07-26,dividend,20
MPHASIS,2019-07-11,dividend,27
MPHASIS,2020-07-02,dividend,35
MPHASIS,2021-09-13,dividend,65
MPHASIS,2022-07-05,dividend,46
MPHASIS,2023-07-05,dividend,50
MPHASIS,2024-07-10,dividend,55
MPHASIS,2025-07-09,dividend,57
MPHASIS,2026-07-08,dividend,62
MRF,2005-03-03,dividend,14
MRF,2005-08-01,dividend,3
MRF,2005-10-31,dividend,3
MRF,2006-03-10,dividend,14
MRF,2006-08-03,dividend,3
MRF,2006-11-14,dividend,3
MRF,2007-03-09,dividend,14
MRF,2007-08-10,dividend,3
MRF,2007-11-07,dividend,3
MRF,2008-03-05,dividend,14
MRF,2008-08-08,dividend,3
MRF,2008-11-06,dividend,3
MRF,2009-03-06,dividend,14
MRF,2009-08-06,dividend,3
MRF,2009-11-05,dividend,3
MRF,2010-02-25,dividend,19
MRF,2010-08-06,dividend,3
MRF,2010-11-02,dividend,3
MRF,2011-01-28,dividend,44
MRF,2011-08-09,dividend,3
MRF,2011-11-02,dividend,3
MRF,2012-01-30,dividend,19
MRF,2012-08-06,dividend,3
MRF,2012-11-07,dividend,3
MRF,2013-01-30,dividend,19
MRF,2013-08-06,dividend,3
MRF,2013-11-05,dividend,3
MRF,2014-01-30,dividend,24
MRF,2014-08-06,dividend,3
MRF,2014-11-13,dividend,3
MRF,2015-02-04,dividend,44
MRF,2015-08-06,dividend,3
MRF,2015-11-10,dividend,3
MRF,2016-08-03,dividend,94
MRF,2016-11-08,dividend,3
MRF,2017-02-14,dividend,3
MRF,2017-07-27,dividend,54
MRF,2017-11-21,dividend,3
MRF,2018-02-09,dividend,3
MRF,2018-08-01,dividend,54
MRF,2018-11-19,dividend,3
MRF,2019-02-15,dividend,3
MRF,2019-08-01,dividend,54
MRF,2019-11-21,dividend,3
MRF,2020-02-18,dividend,3
MRF,2020-09-14,dividend,94
MRF,2020-11-18,dividend,3
MRF,2021-02-17,dividend,3
MRF,2021-08-04,dividend,144
MRF,2021-11-17,dividend,3
MRF,2022-02-17,dividend,3
MRF,2022-07-27,dividend,144
MRF,2022-11-17,dividend,3
MRF,2023-02-21,dividend,3
MRF,2023-07-20,dividend,169
MRF,2023-11-17,dividend,3
MRF,2024-02-21,dividend,3
MRF,2024-07-25,dividend,194
MRF,2024-11-19,dividend,3
MRF,2025-02-14,dividend,3
MRF,2025-07-18,dividend,229
MRF,2025-11-21,dividend,3
MRF,2026-02-13,dividend,3
MRF,2026-07-17,dividend,229
MUTHOOTFIN,2012-08-16,dividend,4
MUTHOOTFIN,2013-09-12,dividend,4.5
MUTHOOTFIN,2013-11-05,dividend,3
MUTHOOTFIN,2014-02-04,dividend,2
MUTHOOTFIN,2014-09-10,dividend,1
MUTHOOTFIN,2014-10-22,dividend,4
MUTHOOTFIN,2015-09-22,dividend,2
MUTHOOTFIN,2015-11-05,dividend,4
MUTHOOTFIN,2016-03-16,dividend,2
MUTHOOTFIN,2017-03-30,dividend,6
MUTHOOTFIN,2018-02-15,dividend,10
MUTHOOTFIN,2019-04-11,dividend,12
MUTHOOTFIN,2020-03-23,dividend,15
MUTHOOTFIN,2021-04-22,dividend,20
MUTHOOTFIN,2022-04-25,dividend,20
MUTHOOTFIN,2023-04-18,dividend,22
MUTHOOTFIN,2024-05-31,dividend,24
MUTHOOTFIN,2025-04-25,dividend,26
MUTHOOTFIN,2026-04-17,dividend,30
NAM-INDIA,2018-01-31,dividend,5
NAM-INDIA,2018-09-12,dividend,1
NAM-INDIA,2019-01-31,dividend,3
NAM-INDIA,2019-05-09,dividend,3
NAM-INDIA,2020-02-03,dividend,3
NAM-INDIA,2020-06-29,dividend,2
NAM-INDIA,2021-02-05,dividend,3
NAM-INDIA,2021-06-10,dividend,5
NAM-INDIA,2021-11-08,dividend,3.5
NAM-INDIA,2022-06-30,dividend,7.5
NAM-INDIA,2022-11-01,dividend,4
NAM-INDIA,2023-06-30,dividend,7.5
NAM-INDIA,2023-11-09,dividend,5.5
NAM-INDIA,2024-06-28,dividend,11
NAM-INDIA,2024-11-06,dividend,8
NAM-INDIA,2025-07-04,dividend,10
NAM-INDIA,2025-11-06,dividend,9
NAM-INDIA,2026-06-25,dividend,12.5
NATIONALUM,2005-02-07,dividend,0.5
NATIONALUM,2005-09-23,dividend,0.5
NATIONALUM,2006-01-25,dividend,0.5
NATIONALUM,2006-09-22,dividend,0.75
NATIONALUM,2007-02-06,dividend,0.875
NATIONALUM,2007-03-22,dividend,0.375
NATIONALUM,2007-09-14,dividend,0.625
NATIONALUM,2008-02-13,dividend,1.125
NATIONALUM,2008-09-01,dividend,0.375
NATIONALUM,2009-02-12,dividend,0.875
NATIONALUM,2009-09-04,dividend,0.375
NATIONALUM,2010-03-23,dividend,0.375
NATIONALUM,2010-08-27,dividend,0.25
NATIONALUM,2011-02-07,dividend,0.5
NATIONALUM,2011-03-15,split,2
NATIONALUM,2011-09-16,dividend,0.5
NATIONALUM,2012-03-22,dividend,0.9
NATIONALUM,2012-08-03,dividend,0.1
NATIONALUM,2013-03-26,dividend,0.75
NATIONALUM,2013-09-20,dividend,0.5
NATIONALUM,2014-03-05,dividend,1.1
NATIONALUM,2014-09-12,dividend,0.4
NATIONALUM,2015-03-18,dividend,1.25
NATIONALUM,2015-09-18,dividend,0.5
NATIONALUM,2016-03-23,dividend,1.25
NATIONALUM,2016-09-27,dividend,0.75
NATIONALUM,2017-03-09,dividend,2.8
NATIONALUM,2018-02-16,dividend,4.7
NATIONALUM,2018-08-23,dividend,1
NATIONALUM,2019-03-11,dividend,4.5
NATIONALUM,2019-09-11,dividend,1.25
NATIONALUM,2020-02-18,dividend,1.5
NATIONALUM,2020-12-01,dividend,0.5
NATIONALUM,2021-03-22,dividend,2
NATIONALUM,2021-09-23,dividend,1
NATIONALUM,2021-11-24,dividend,2
NATIONALUM,2022-02-17,dividend,3
NATIONALUM,2022-09-15,dividend,1.5
NATIONALUM,2023-01-25,dividend,1
NATIONALUM,2023-03-21,dividend,2.5
NATIONALUM,2023-09-15,dividend,1
NATIONALUM,2023-11-22,dividend,1
NATIONALUM,2024-02-23,dividend,2
NATIONALUM,2024-09-20,dividend,2
NATIONALUM,2024-11-29,dividend,4
NATIONALUM,2025-02-14,dividend,4
NATIONALUM,2025-09-19,dividend,2.5
NATIONALUM,2025-11-14,dividend,4
NATIONALUM,2026-02-06,dividend,4.5
NATIONALUM,2026-05-08,dividend,2
NATIONALUM,2026-08-24,dividend,1
NAUKRI,2007-07-18,dividend,0.0375
NAUKRI,2008-07-18,dividend,0.0375
NAUKRI,2009-07-15,dividend,0.0375
NAUKRI,2010-07-15,dividend,0.0375
NAUKRI,2010-09-27,split,2
NAUKRI,2011-07-13,dividend,0.075
NAUKRI,2012-06-22,dividend,0.1
NAUKRI,2012-06-22,split,2
NAUKRI,2013-07-15,dividend,0.2
NAUKRI,2013-10-30,dividend,0.2
NAUKRI,2014-07-15,dividend,0.3
NAUKRI,2014-10-30,dividend,0.2
NAUKRI,2015-07-17,dividend,0.4
NAUKRI,2015-11-19,dividend,0.2
NAUKRI,2016-03-18,dividend,0.4
NAUKRI,2016-07-15,dividend,0.2
NAUKRI,2016-11-04,dividend,0.3
NAUKRI,2017-03-03,dividend,0.3
NAUKRI,2017-07-13,dividend,0.3
NAUKRI,2017-11-08,dividend,0.5
NAUKRI,2018-02-09,dividend,0.3
NAUKRI,2018-07-16,dividend,0.3
NAUKRI,2018-11-09,dividend,0.5
NAUKRI,2019-02-07,dividend,0.3
NAUKRI,2019-08-05,dividend,0.4
NAUKRI,2019-11-21,dividend,0.5
NAUKRI,2020-02-18,dividend,0.7
NAUKRI,2021-06-21,dividend,1.6
NAUKRI,2022-01-17,dividend,1.6
NAUKRI,2022-08-18,dividend,1
NAUKRI,2022-11-18,dividend,2
NAUKRI,2023-07-28,dividend,1.8
NAUKRI,2023-11-17,dividend,2
NAUKRI,2024-07-29,dividend,2.4
NAUKRI,2024-11-19,dividend,2.4
NAUKRI,2025-05-07,split,5
NAUKRI,2025-07-25,dividend,3.6
NAUKRI,2025-11-21,dividend,2.4
NAUKRI,2026-02-20,dividend,2.4
NAUKRI,2026-07-24,dividend,3.6
NESTLEIND,2005-04-20,dividend,0.475
NESTLEIND,2008-11-14,dividend,0.375
NESTLEIND,2010-04-23,dividend,1.075
NESTLEIND,2010-11-03,dividend,1.35
NESTLEIND,2011-04-21,dividend,1.075
NESTLEIND,2011-12-12,dividend,1.35
NESTLEIND,2012-03-21,dividend,0.625
NESTLEIND,2012-08-01,dividend,0.9
NESTLEIND,2012-12-12,dividend,0.9
NESTLEIND,2013-02-25,dividend,0.625
NESTLEIND,2013-07-31,dividend,0.9
NESTLEIND,2013-11-01,dividend,0.9
NESTLEIND,2014-05-15,dividend,1.25
NESTLEIND,2014-09-15,dividend,1.5
NESTLEIND,2014-12-08,dividend,0.4
NESTLEIND,2015-05-19,dividend,1.325
NESTLEIND,2015-12-11,dividend,0.8
NESTLEIND,2016-05-18,dividend,1.525
NESTLEIND,2016-08-05,dividend,0.6
NESTLEIND,2016-12-09,dividend,0.8
NESTLEIND,2017-05-19,dividend,1.9
NESTLEIND,2017-08-02,dividend,0.75
NESTLEIND,2017-12-11,dividend,1.65
NESTLEIND,2018-05-16,dividend,2.15
NESTLEIND,2018-08-10,dividend,1
NESTLEIND,2018-12-12,dividend,2.5
NESTLEIND,2019-04-30,dividend,1.25
NESTLEIND,2019-05-06,dividend,1.15
NESTLEIND,2019-08-09,dividend,10.15
NESTLEIND,2019-12-10,dividend,2.75
NESTLEIND,2020-06-11,dividend,3.05
NESTLEIND,2020-10-29,dividend,6.75
NESTLEIND,2021-04-29,dividend,4.5
NESTLEIND,2021-10-26,dividend,5.5
NESTLEIND,2022-04-21,dividend,4.5
NESTLEIND,2022-10-31,dividend,6
NESTLEIND,2023-04-21,dividend,5.1
NESTLEIND,2023-11-01,dividend,7
NESTLEIND,2024-01-05,split,10
NESTLEIND,2024-02-15,dividend,3.5
NESTLEIND,2024-07-16,dividend,5.625
NESTLEIND,2025-02-07,dividend,7.125
NESTLEIND,2025-07-04,dividend,5
NESTLEIND,2025-08-08,split,2
NESTLEIND,2026-02-06,dividend,7
NESTLEIND,2026-07-10,dividend,7
NHPC,2010-09-07,dividend,0.55
NHPC,2011-09-02,dividend,0.6
NHPC,2012-08-31,dividend,0.7
NHPC,2013-08-30,dividend,0.6
NHPC,2014-09-11,dividend,0.3
NHPC,2015-01-29,dividend,0.2
NHPC,2015-09-10,dividend,0.4
NHPC,2016-02-18,dividend,0.92
NHPC,2016-09-08,dividend,0.58
NHPC,2017-01-19,dividend,1.7
NHPC,2017-09-13,dividend,0.1
NHPC,2018-02-20,dividend,1.12
NHPC,2018-09-12,dividend,0.28
NHPC,2019-02-18,dividend,0.71
NHPC,2019-09-12,dividend,0.75
NHPC,2020-02-17,dividend,1.18
NHPC,2020-09-17,dividend,0.32
NHPC,2021-02-22,dividend,1.25
NHPC,2021-09-16,dividend,0.35
NHPC,2022-02-22,dividend,1.31
NHPC,2022-08-10,dividend,0.5
NHPC,2023-02-17,dividend,1.4
NHPC,2023-08-22,dividend,0.45
NHPC,2024-02-22,dividend,1.4
NHPC,2024-08-12,dividend,0.5
NHPC,2025-02-13,dividend,1.4
NHPC,2025-08-14,dividend,0.51
NHPC,2026-02-10,dividend,1.4
NHPC,2026-08-12,dividend,0.21
NIACL,2018-06-27,dividend,5
NIACL,2018-06-27,split,2
NIACL,2019-07-18,dividend,1.5
NIACL,2022-08-25,dividend,0.3
NIACL,2023-09-08,dividend,1.93
NIACL,2024-09-06,dividend,2.06
NIACL,2025-09-04,dividend,1.8
NIACL,2026-07-10,dividend,1.5
NLCINDIA,2005-02-08,dividend,0.6
NLCINDIA,2005-09-14,dividend,1.4
NLCINDIA,2006-01-04,dividend,0.6
NLCINDIA,2006-03-09,dividend,1.4
NLCINDIA,2007-08-16,dividend,1.2
NLCINDIA,2008-02-05,dividend,1
NLCINDIA,2008-08-14,dividend,1
NLCINDIA,2009-08-20,dividend,2
NLCINDIA,2010-03-15,dividend,1
NLCINDIA,2010-08-18,dividend,1
NLCINDIA,2011-08-30,dividend,2.3
NLCINDIA,2012-08-30,dividend,2.8
NLCINDIA,2013-03-11,dividend,1
NLCINDIA,2013-08-26,dividend,1.8
NLCINDIA,2014-03-26,dividend,1
NLCINDIA,2014-09-11,dividend,1.8
NLCINDIA,2015-02-26,dividend,1.8
NLCINDIA,2015-09-08,dividend,1
NLCINDIA,2016-02-11,dividend,1.5
NLCINDIA,2016-03-14,dividend,0.3
NLCINDIA,2016-09-07,dividend,1.2
NLCINDIA,2017-03-24,dividend,7.34
NLCINDIA,2018-03-26,dividend,4.23
NLCINDIA,2018-07-20,dividend,0.27
NLCINDIA,2019-03-26,dividend,4.53
NLCINDIA,2020-03-05,dividend,7.06
NLCINDIA,2021-02-17,dividend,1
NLCINDIA,2021-09-21,dividend,1.5
NLCINDIA,2022-03-14,dividend,1.5
NLCINDIA,2022-09-21,dividend,1.5
NLCINDIA,2023-02-24,dividend,1.5
NLCINDIA,2023-09-18,dividend,2
NLCINDIA,2024-02-16,dividend,1.5
NLCINDIA,2024-09-17,dividend,1.5
NLCINDIA,2025-02-07,dividend,1.5
NLCINDIA,2025-09-19,dividend,1.5
NLCINDIA,2026-01-20,dividend,3.6
NLCINDIA,2026-09-22,dividend,0.25
NMDC,2008-04-10,split,10
NMDC,2008-05-21,split,3
NMDC,2008-08-04,dividend,0.18
NMDC,2009-02-18,dividend,0.3433
NMDC,2009-02-19,dividend,0.3433
NMDC,2009-08-20,dividend,0.3933
NMDC,2010-02-04,dividend,0.25
NMDC,2010-07-29,dividend,0.3333
NMDC,2011-02-10,dividend,0.3833
NMDC,2011-09-15,dividend,0.7167
NMDC,2011-11-17,dividend,0.3333
NMDC,2012-02-09,dividend,0.3333
NMDC,2012-09-13,dividend,0.8333
NMDC,2012-11-22,dividend,0.6667
NMDC,2013-02-28,dividend,0.3333
NMDC,2013-09-19,dividend,1.3333
NMDC,2013-11-07,dividend,1
NMDC,2014-02-17,dividend,1.8333
NMDC,2014-11-13,dividend,1
NMDC,2015-02-18,dividend,1.4167
NMDC,2015-09-21,dividend,0.4333
NMDC,2016-02-24,dividend,3.1667
NMDC,2016-03-30,dividend,0.5
NMDC,2017-03-16,dividend,1.3833
NMDC,2017-09-14,dividend,0.3333
NMDC,2018-03-27,dividend,1.4333
NMDC,2019-03-22,dividend,1.84
NMDC,2020-02-18,dividend,1.7633
NMDC,2021-03-22,dividend,2.5867
NMDC,2021-12-14,dividend,3.0033
NMDC,2022-02-17,dividend,1.91
NMDC,2023-02-24,dividend,1.25
NMDC,2023-08-31,dividend,0.95
NMDC,2024-02-27,dividend,1.9167
NMDC,2024-09-17,dividend,0.5
NMDC,2024-12-27,split,3
NMDC,2025-03-21,dividend,2.3
NMDC,2025-08-14,dividend,1
NMDC,2026-02-13,dividend,2.5
NTPC,2005-02-25,dividend,1
NTPC,2005-09-08,dividend,1
NTPC,2006-02-13,dividend,1.6667
NTPC,2006-08-30,dividend,0.6667
NTPC,2007-02-02,dividend,2
NTPC,2007-08-30,dividend,0.6667
NTPC,2008-02-04,dividend,2.25
NTPC,2008-08-28,dividend,0.6667
NTPC,2009-01-29,dividend,2.3333
NTPC,2009-09-03,dividend,0.6667
NTPC,2010-03-18,dividend,2.5
NTPC,2010-09-08,dividend,0.6667
NTPC,2011-02-04,dividend,2.5
NTPC,2011-09-08,dividend,0.6667
NTPC,2012-01-31,dividend,2.9167
NTPC,2012-09-06,dividend,0.4167
NTPC,2013-03-01,dividend,3.125
NTPC,2013-09-05,dividend,1.6667
NTPC,2014-01-31,dividend,3.3333
NTPC,2014-08-13,dividend,1.4583
NTPC,2015-02-04,dividend,0.625
NTPC,2015-09-03,dividend,1.4583
NTPC,2016-02-05,dividend,1.3333
NTPC,2016-09-08,dividend,1.4583
NTPC,2017-02-15,dividend,2.175
NTPC,2017-09-07,dividend,1.8083
NTPC,2018-02-07,dividend,2.275
NTPC,2018-09-06,dividend,1.9917
NTPC,2019-02-06,dividend,2.9833
NTPC,2019-03-19,split,1.2
NTPC,2019-08-13,dividend,2.5
NTPC,2020-03-26,dividend,0.5
NTPC,2020-08-13,dividend,2.65
NTPC,2021-02-11,dividend,3
NTPC,2021-09-08,dividend,3.15
NTPC,2022-02-03,dividend,4
NTPC,2022-08-10,dividend,3
NTPC,2023-02-03,dividend,4.25
NTPC,2023-08-11,dividend,3
NTPC,2023-11-03,dividend,2.25
NTPC,2024-02-06,dividend,3.25
NTPC,2024-08-07,dividend,3.25
NTPC,2024-10-31,dividend,2.5
NTPC,2025-01-31,dividend,2.5
NTPC,2025-09-04,dividend,3.35
NTPC,2025-11-07,dividend,2.75
NTPC,2026-02-06,dividend,2.75
NTPC,2026-09-02,dividend,3.5
NYKAA,2022-11-10,split,6
OBEROIRLTY,2011-06-16,dividend,1
OBEROIRLTY,2012-06-21,dividend,2
OBEROIRLTY,2013-07-11,dividend,2
OBEROIRLTY,2014-08-21,dividend,2
OBEROIRLTY,2015-06-25,dividend,2
OBEROIRLTY,2016-03-17,dividend,2
OBEROIRLTY,2017-09-13,dividend,2
OBEROIRLTY,2018-05-31,dividend,2
OBEROIRLTY,2019-08-14,dividend,2
OBEROIRLTY,2022-07-07,dividend,3
OBEROIRLTY,2023-06-21,dividend,4
OBEROIRLTY,2023-11-08,dividend,2
OBEROIRLTY,2024-02-02,dividend,2
OBEROIRLTY,2024-05-22,dividend,2
OBEROIRLTY,2024-06-24,dividend,2
OBEROIRLTY,2024-08-01,dividend,2
OBEROIRLTY,2024-11-04,dividend,2
OBEROIRLTY,2025-01-24,dividend,2
OBEROIRLTY,2025-05-05,dividend,2
OBEROIRLTY,2025-07-25,dividend,2
OBEROIRLTY,2025-10-20,dividend,2
OBEROIRLTY,2026-01-23,dividend,2
OBEROIRLTY,2026-05-14,dividend,2
OBEROIRLTY,2026-07-23,dividend,2
OFSS,2005-08-04,dividend,5
OFSS,2006-08-03,dividend,5
OFSS,2014-09-24,dividend,485
OFSS,2015-09-03,dividend,180
OFSS,2016-08-30,dividend,100
OFSS,2017-04-19,dividend,170
OFSS,2018-08-06,dividend,130
OFSS,2020-05-19,dividend,180
OFSS,2021-05-17,dividend,200
OFSS,2022-05-13,dividend,190
OFSS,2023-05-09,dividend,225
OFSS,2024-05-07,dividend,240
OFSS,2025-05-08,dividend,265
OFSS,2025-11-03,dividend,130
OFSS,2026-05-07,dividend,270
OIL,2010-02-10,dividend,2.4
OIL,2010-09-16,dividend,2.1333
OIL,2011-01-03,dividend,2.4
OIL,2011-09-15,dividend,2.6
OIL,2012-01-03,dividend,3.3333
OIL,2012-02-22,dividend,1.3333
OIL,2012-03-29,split,2.5
OIL,2012-09-06,dividend,1.6667
OIL,2013-01-23,dividend,3.6667
OIL,2013-03-21,dividend,4
OIL,2013-09-12,dividend,2.3333
OIL,2014-02-03,dividend,3.6667
OIL,2014-03-26,dividend,3.3333
OIL,2014-09-18,dividend,0.1667
OIL,2015-03-24,dividend,3.3333
OIL,2015-09-16,dividend,3.3333
OIL,2016-01-19,dividend,2.6667
OIL,2016-09-15,dividend,2.6667
OIL,2017-01-12,split,1.3333
OIL,2017-02-13,dividend,4.2222
OIL,2017-09-14,dividend,2.1111
OIL,2018-02-21,dividend,6.2222
OIL,2018-03-27,split,1.5
OIL,2018-09-12,dividend,0.6667
OIL,2019-02-21,dividend,5.6667
OIL,2019-08-08,dividend,1.1667
OIL,2020-02-20,dividend,6
OIL,2020-09-21,dividend,1.0667
OIL,2021-02-23,dividend,2.3333
OIL,2021-09-16,dividend,1
OIL,2021-11-23,dividend,2.3333
OIL,2022-02-22,dividend,3.8333
OIL,2022-09-15,dividend,3.3333
OIL,2022-11-21,dividend,3
OIL,2023-02-22,dividend,6.6667
OIL,2023-08-25,dividend,3.6667
OIL,2023-11-22,dividend,2.3333
OIL,2024-03-18,dividend,5.6667
OIL,2024-07-02,split,1.5
OIL,2024-08-30,dividend,2.5
OIL,2024-11-14,dividend,3
OIL,2025-02-17,dividend,7
OIL,2025-09-04,dividend,1.5
OIL,2025-11-21,dividend,3.5
OIL,2026-02-18,dividend,7
OIL,2026-09-04,dividend,1
ONGC,2005-09-01,dividend,2.2222
ONGC,2005-12-27,dividend,2.7778
ONGC,2006-09-06,dividend,2.2222
ONGC,2006-10-27,split,1.5
ONGC,2006-12-27,dividend,3
ONGC,2007-09-10,dividend,2.1667
ONGC,2007-12-26,dividend,3
ONGC,2008-09-08,dividend,2.3333
ONGC,2008-12-23,dividend,3
ONGC,2009-09-11,dividend,2.3333
ONGC,2009-12-22,dividend,3
ONGC,2010-09-09,dividend,2.5
ONGC,2010-12-20,dividend,5.3333
ONGC,2011-02-08,split,2
ONGC,2011-08-18,dividend,0.5
ONGC,2012-01-06,dividend,4.1667
ONGC,2012-03-19,dividend,1
ONGC,2012-09-14,dividend,1.3333
ONGC,2012-12-24,dividend,3.3333
ONGC,2013-03-22,dividend,2.6667
ONGC,2013-09-17,dividend,0.3333
ONGC,2013-12-10,dividend,3.3333
ONGC,2014-03-27,dividend,2.8333
ONGC,2014-09-11,dividend,0.1667
ONGC,2014-12-16,dividend,3.3333
ONGC,2015-03-24,dividend,2.6667
ONGC,2015-09-07,dividend,0.3333
ONGC,2015-11-10,dividend,3
ONGC,2016-03-16,dividend,0.5
ONGC,2016-08-31,dividend,2.1667
ONGC,2016-11-03,dividend,3
ONGC,2016-12-15,split,1.5
ONGC,2017-02-07,dividend,2.25
ONGC,2017-09-21,dividend,0.8
ONGC,2017-11-03,dividend,3
ONGC,2018-03-13,dividend,2.25
ONGC,2018-09-19,dividend,1.35
ONGC,2019-02-28,dividend,5.25
ONGC,2019-03-26,dividend,1
ONGC,2019-08-22,dividend,0.75
ONGC,2020-03-23,dividend,5
ONGC,2021-02-17,dividend,1.75
ONGC,2021-09-08,dividend,1.85
ONGC,2021-11-22,dividend,5.5
ONGC,2022-02-21,dividend,1.75
ONGC,2022-08-18,dividend,3.25
ONGC,2022-11-21,dividend,6.75
ONGC,2023-02-24,dividend,4
ONGC,2023-08-18,dividend,0.5
ONGC,2023-11-21,dividend,5.75
ONGC,2024-02-16,dividend,4
ONGC,2024-08-23,dividend,2.5
ONGC,2024-11-19,dividend,6
ONGC,2025-02-07,dividend,5
ONGC,2025-09-04,dividend,1.25
ONGC,2025-11-14,dividend,6
ONGC,2026-02-18,dividend,6.25
ONGC,2026-09-04,dividend,1
PAGEIND,2007-08-27,dividend,6
PAGEIND,2008-02-04,dividend,4
PAGEIND,2008-06-09,dividend,6
PAGEIND,2008-11-03,dividend,4
PAGEIND,2009-02-04,dividend,4
PAGEIND,2009-04-15,dividend,7
PAGEIND,2009-06-19,dividend,2
PAGEIND,2009-07-22,dividend,3
PAGEIND,2009-11-04,dividend,6
PAGEIND,2010-02-03,dividend,6
PAGEIND,2010-06-18,dividend,10
PAGEIND,2010-11-18,dividend,8
PAGEIND,2011-02-17,dividend,4
PAGEIND,2011-06-02,dividend,5
PAGEIND,2011-08-01,dividend,4
PAGEIND,2011-11-16,dividend,12
PAGEIND,2012-02-15,dividend,10
PAGEIND,2012-06-05,dividend,10
PAGEIND,2012-07-13,dividend,10
PAGEIND,2012-11-15,dividend,12
PAGEIND,2013-02-20,dividend,14
PAGEIND,2013-06-05,dividend,14
PAGEIND,2013-07-30,dividend,14
PAGEIND,2013-11-21,dividend,15
PAGEIND,2014-02-17,dividend,15
PAGEIND,2014-06-04,dividend,16
PAGEIND,2014-08-05,dividend,16
PAGEIND,2014-11-17,dividend,18
PAGEIND,2015-02-16,dividend,18
PAGEIND,2015-06-04,dividend,19
PAGEIND,2015-08-05,dividend,20
PAGEIND,2015-11-16,dividend,21
PAGEIND,2016-02-17,dividend,21
PAGEIND,2016-05-31,dividend,22
PAGEIND,2016-08-03,dividend,24
PAGEIND,2016-11-17,dividend,25
PAGEIND,2017-02-16,dividend,25
PAGEIND,2017-06-01,dividend,26
PAGEIND,2017-08-02,dividend,25
PAGEIND,2017-11-16,dividend,35
PAGEIND,2018-02-15,dividend,35
PAGEIND,2018-05-31,dividend,35
PAGEIND,2018-08-23,dividend,41
PAGEIND,2018-11-20,dividend,151
PAGEIND,2019-02-21,dividend,111
PAGEIND,2019-05-30,dividend,41
PAGEIND,2019-08-19,dividend,51
PAGEIND,2019-11-21,dividend,52
PAGEIND,2020-02-18,dividend,58
PAGEIND,2020-11-19,dividend,100
PAGEIND,2021-02-17,dividend,150
PAGEIND,2021-08-18,dividend,50
PAGEIND,2021-11-17,dividend,150
PAGEIND,2022-02-17,dividend,100
PAGEIND,2022-06-02,dividend,70
PAGEIND,2022-08-18,dividend,60
PAGEIND,2022-11-17,dividend,70
PAGEIND,2023-02-17,dividend,60
PAGEIND,2023-06-02,dividend,60
PAGEIND,2023-08-18,dividend,75
PAGEIND,2023-11-17,dividend,75
PAGEIND,2024-02-16,dividend,100
PAGEIND,2024-05-31,dividend,120
PAGEIND,2024-08-16,dividend,300
PAGEIND,2024-11-14,dividend,250
PAGEIND,2025-02-13,dividend,150
PAGEIND,2025-05-21,dividend,200
PAGEIND,2025-08-13,dividend,150
PAGEIND,2025-11-19,dividend,125
PAGEIND,2026-02-11,dividend,125
PAGEIND,2026-05-27,dividend,150
PAGEIND,2026-08-19,dividend,200
PATANJALI,2005-09-15,dividend,13.3333
PATANJALI,2006-12-21,dividend,14.6667
PATANJALI,2007-09-20,dividend,16
PATANJALI,2007-10-29,split,5
PATANJALI,2008-09-18,dividend,16.6667
PATANJALI,2009-09-17,dividend,16.6667
PATANJALI,2010-09-23,dividend,16.6667
PATANJALI,2011-09-22,dividend,16.6667
PATANJALI,2012-09-20,dividend,10.6667
PATANJALI,2013-08-23,dividend,10.6667
PATANJALI,2014-09-22,dividend,5.3333
PATANJALI,2015-09-16,dividend,5.3333
PATANJALI,2019-11-14,split,0.01
PATANJALI,2022-09-23,dividend,1.6667
PATANJALI,2023-09-21,dividend,2
PATANJALI,2024-03-21,dividend,2
PATANJALI,2024-11-04,dividend,2.6667
PATANJALI,2025-09-03,dividend,0.6667
PATANJALI,2025-09-11,split,3
PATANJALI,2025-11-13,dividend,1.75
PATANJALI,2026-04-24,dividend,1.75
PATANJALI,2026-08-21,dividend,2.3
PERSISTENT,2010-05-03,dividend,0.375
PERSISTENT,2010-07-16,dividend,0.125
PERSISTENT,2010-07-20,dividend,0.125
PERSISTENT,2011-01-31,dividend,1
PERSISTENT,2011-07-14,dividend,0.375
PERSISTENT,2012-01-25,dividend,0.875
PERSISTENT,2012-07-17,dividend,0.625
PERSISTENT,2013-01-31,dividend,1.5
PERSISTENT,2013-07-24,dividend,0.75
PERSISTENT,2014-01-30,dividend,2
PERSISTENT,2014-07-17,dividend,1
PERSISTENT,2015-01-29,dividend,2.5
PERSISTENT,2015-03-10,split,2
PERSISTENT,2015-07-16,dividend,2.5
PERSISTENT,2016-02-02,dividend,2.5
PERSISTENT,2016-03-17,dividend,1.5
PERSISTENT,2017-01-31,dividend,3
PERSISTENT,2017-07-12,dividend,1.5
PERSISTENT,2018-02-02,dividend,3.5
PERSISTENT,2018-07-19,dividend,1.5
PERSISTENT,2019-02-04,dividend,4
PERSISTENT,2019-07-11,dividend,1.5
